version	name	statements_md5	statement_count	executable_md5
20260906102726	docket_calendar_event_observation_v1	974c5945eb524d8dee4865f659222f76	1	e678f7a48ecf6d23b26ab86f365da924
20260906103011	docket_radar_views_v1	c556037e97908d3e5e66e56df59d65dd	1	932c43722bfe0db13784b95717c01436
20260906103134	docket_radar_views_v1_1_drift_coverage_flag	e3a8d25b8cebbd5fb02c4c0e8d1d0d68	1	136cd664d7d581ba442299ae65964369
20260906105716	docket_impact_callouts_v1	b86479c99021dd0d54d1fb8cc7d98fe0	1	f27cae3b91f03b940ee2a9a610205ab2
20260906105738	case_resource_links_rls_v1	a942e9805448c305b2ed10da71e3fe68	1	3b8ae0674c5969ad0553654f1726fa8e
20260906110233	docket_obligation_checklist_v1	559cf6d93380b0d868e2478fa7b1a7cf	1	c6a7c829da8770bada0ee56848bca41e
20260906112818	docket_radar_views_v1_2_velocity_canonical_source	390ded258f9c6a9993c3054b6897a846	1	875f5b723852c9f2906c7abcb3070f74
