version	name	statements_md5	statement_count	executable_md5
20260731185401	signal_architecture_ground_truth	6cefce3c6a1af6ae49e02e47d2ae156a	1	6db629a6033cfc5daad173f6d682e5ec
20260731192928	atlas_observation_identity_projection	23af644914fe7d8529a47106ff1a1cdb	1	05cb6928d5984e556a888c15eb34122b
20260731193631	live_data_signal_registration_receipt	a3d5d0b890a5ac6f529782ffcec0620c	1	368e517f3f02c0ea640b353c777e0d88
20260731194411	notifications_runtime_contract	f4cc3ddca46eac83c0ef65aba9496376	1	f4cc3ddca46eac83c0ef65aba9496376
20260731194541	notifications_service_policy_cleanup	7c08f35477af6b816d9087734fc28609	1	7c08f35477af6b816d9087734fc28609
20260731195927	lighthouse_context_rpc_lockdown	2460b6b7ce5381d2dc778b9b89dfbc9d	1	2460b6b7ce5381d2dc778b9b89dfbc9d
20260801074427	math_engine_v21_correctness	78d0a3173e5ff79122d2e05a4c364107	1	e6b689e4710600f422fe7da645dfaf80
20260801075717	math_engine_v21_governance_constraints	19a82a402da00ec95db5023dd7448acc	1	4b50b7808b7b2d8bd8dcc39b1c9c2fdc
20260801075835	math_engine_v21_least_privilege	8884357ba110cf7f4d15519a436b76d1	1	5be2b2d0d4779b1b0b1c1314a1ddb93b
20260801112308	civic_genome_prism_rosetta_binding	5d4d742118fda89b4028b494766f1aa7	1	f51420ecbf98fe7d09a3dc1e28625160
20260801112354	civic_genome_prism_least_privilege	8076c1cdf8253b9bec3efa0bc1eb1635	1	8ec7f5d92349452ae9e195268a13e556
20260801165814	lighthouse_prism_table_least_privilege	dc0e84fd7f45ee1e2db16c4132481372	1	c5bfdd0331c89b274d6e465a194ba068
20260802162005	case_document_storage_bucket	70c0652f9234be237dc822880e55b298	1	6f0778da869b629b5e6f3f607a2593bb
20260803000100	reassert_civicmap_map_rpc_contracts	e9a1eda39d96771955506279cf8a5a12	6	06d8422c9aad21f80988c3e7684c2fce
20260803000200	civicmap_security_invoker_views	5192bfd669a1fa94859637ff8753a9cb	7	2b7e41281199d4a4072b36d0ad05ea68
20260804063920	prism_superseded_request_ledger	5e1dfc85a0fb4bb121ea4395ef2199b9	1	aab2e6de9bf1b2a351a781d4e03dd9f6
20260804064053	prism_rule_upgrade_supersession	bae47b1ac392eb8c6cc1b4e9cf55e908	1	d745cf3e5716e06ecd95aba0dc757ba0
20260804065409	prism_supersession_invariant_hardening	526db3a92d35200aa3d75acc925cbbb7	1	ce30ce95905046d8f7ae43a84c325ba1
20260804123525	civic_genome_prism_verification_queue	a7f93f09879750149fd0f730c62422b3	1	d9bfb5c8b966d8863933f3f74d40fc55
20260804133050	harden_universal_intake_receipt_chain	2eb821d50ffb2716441c4068b477cd33	1	2eb821d50ffb2716441c4068b477cd33
20260805163200	civic_genome_prism_deep_verification_v2	4e8154a95ded1a132a0282e54df0fe88	3	ae23448f75577d176f1ddf01272bc4e8
20260805164846	civic_genome_prism_deep_verification_v2	adf224a8cf1fe2de57b2877090aea85d	1	ae23448f75577d176f1ddf01272bc4e8
20260805194900	civic_genome_pgcrypto_digest_bridge	ed9f769f67de34a7c27d14e91e552a55	1	82eed93271970cd6536e0f0d47f8d584
20260805195000	civic_genome_rosetta_generation_binding	440188573ff844089702c64ca5d536f7	1	6f05d10c5220cb235cb7199e7fb1fd17
20260805201200	civic_genome_rosetta_activation_queue	da75cb837f1c71b624c09d6421c7226f	1	6915c5eb6b800e71f63c31d662894bbb
20260805210000	legislative_version_decomposition_spine	0b055159913ace8294a93fb659ddbd68	1	bde120fa51dadc128c71101765fe881c
20260805210050	legislative_version_lineage_binding_fix	3679d2cb4a62e34315aebc2a4f19aa42	1	e542246e77237762f7849e761f76b1b6
20260805210100	legislative_version_spine_auto_registration	dfaf9729d4069f69641842dfcbddc874	1	5681b76491efad0f82d7c07cc29b37fd
20260805210717	legislative_version_decomposition_spine	2970e2ebfb8afe4c8a33ad0645e92d60	1	e2599ee3b86eafe90f6ea7f46fd8ff70
20260805210739	legislative_version_spine_auto_registration	6701ffc1a3a7332595e7266fc4f4d840	1	ad5f5b18b62bf5446758117d6132309d
20260805210822	legislative_version_lineage_binding_fix	962d7a2fe15825344d2b52fd506ffedf	1	20ec71d3a94e66951c4c737a371f91eb
20260805215620	prism_rosetta_v21_version_state	2610c292dc1fd4b38396045c2a79c5af	1	f2f32962bfeceeb2c0888000dc443928
20260805231236	source_observed_legislative_reference_dates	22ddc1aa95d3fc453e53f68a87b4a0a9	1	10f4e33b1748514d050738fc0fd3c8dd
20260805232006	legislative_version_terminal_state_guard	2b88fb7dff0f6bdfd79e87be98919f0f	1	c6d70d8656ac46a0ac2c509f0c385f8b
20260805232630	lock_source_reference_date_receipts	6cdc7f23ff85c28b16e7bf86ac4fbfdc	1	1dd97bee6bf4b22e0a614a517d6b8c91
20260805233000	prism_rosetta_v21_version_state	f07903abc18d177c9f8ac8bd4722181e	1	12ea4d49db59508b9143c41d05fd7178
20260805234259	prism_rosetta_v22_generation	c47cffeecc7dcc1cc126f1241ae99f13	1	7e093eccb9e751f2ca83ae70d7c45954
20260805234500	source_observed_legislative_reference_dates	46df49ff6847a129610bdb04fd63fd72	8	6405df4432d1a900aec577fe37765bb7
20260805235000	legislative_version_terminal_state_guard	57809b612510d857c7b1ae3b91ce8c58	8	7710f1c1fab48573bfaf087d0e358eda
20260805235500	lock_source_reference_date_receipts	b419f58de42760c625971fedd7e3dfa5	5	b52ad0ef3c3edcb059452ef0d8c6253f
20260805241000	prism_rosetta_v22_generation	f2e58b2366ec955fd12f2c37787a91a8	6	2885e91c3ac548533c9e7bed536ed9ce
20260806035615	reconcile_lighthouse_workspace_contracts	f46830dd8df1c0241235e3bb5057680f	1	6356156a663087c010697da03ac57187
20260806042000	signal_architecture_pull_through_v1	a5e3bd37b09eefc748fb8ffd3b799fd8	1	d2eb8a3e8a3832c16a7d10045236784d
20260806043149	signal_architecture_pull_through_v1	dd8f64e6f8f038b17fab42a3ddcb8025	1	2fa013eac3531ed388455f30edc4824f
20260806043309	harden_universal_intake_receipt_v2	d976e9bb1b87fec9fefc54ec46ee4c43	1	d976e9bb1b87fec9fefc54ec46ee4c43
20260806051000	live_data_signal_transport_receipt_row	d7c7ff7c774a18ce36b7161bc0caac3b	7	27afae56296caa42af4d6328ed7be9be
20260806051259	live_data_signal_transport_receipt_row	5a296abc82d22d0325e68b36acca019d	1	d2fa88632f9e207148c89256944ae297
20260806052000	atlas_domain3_scoped_bridge_token	503572c28e23cf53a7717854207d3c21	16	6f89cbdcbdb5db7acd8dfaf4f9af9c86
20260806052332	atlas_domain3_scoped_bridge_token	f5c95e44c407e5b01f49ffecb69f3f22	1	31cf48258c9bbff2800030597a16be48
20260806055307	domain3_transport_cleanup	438a1b3c657b009094010ec6ef8432be	1	f3ef1616a315896c4e51d016748a538d
20260806060000	domain3_transport_cleanup	f2d9a5bbff2cf80119bd55edb3583843	7	0ea6944b3fef8df446b1c36f5defdc6e
20260806160000	prism_v22_late_binding_continuity	7d1f75c68cd007ebf0516b618e986bfc	8	1922180a94f04ac2015e50693bbc302e
20260806162510	prism_v22_late_binding_continuity	428f4919f3eb58e5902d458efea2ef7b	1	1922180a94f04ac2015e50693bbc302e
20260806182000	docket_jurisdiction_rosetta_activation	ae3d9dbd4dee84fd85080863292bdc80	43	380b28e3e7c28f8a3dae18157272537f
20260806183734	docket_jurisdiction_rosetta_activation	6401b9209cb8a63ff4fef075d0a58573	1	6401b9209cb8a63ff4fef075d0a58573
20260806184732	docket_activation_projection_chamber_continuity	bf19375d0e3c6b505ad3b6b1a5aaf225	1	bf19375d0e3c6b505ad3b6b1a5aaf225
20260806185000	docket_activation_projection_chamber_continuity	35fd8dc509e130aa965b3d072809ad85	9	ae59b89a5f3fc1de4b3b43890a53bf22
20260807053653	restore_case_identity_bridge_contract	4ce4c4624b6aac3068c6bb065eb96325	1	9d6c0611dd4c315e312275d9ce5ee95e
20260807055726	bind_cases_to_universal_intake_spine	7081914e4c630fda7d12fcf15a2d68a1	1	dfa758802140a1849d0f50b440326394
20260807125440	prism_version_late_binding_reconciliation	d91f0800fbc514383bc085627c7999fa	1	b89bf0b37e62840bf8640657f3d8672e
20260807154857	align_corpus_snapshots_identity_sequence	155c8819e96031935a35eea715d36b31	1	02576065940bbe10f6a3d4b954e30106
20260807155946	align_documents_identity_sequence	62bb2ad3a0c031c9517305e379c8dcb1	1	bc5c02a880cd1045b08291503c0b77ad
20260807161053	align_audit_trail_identity_sequence	4f3d1422666c7a52dd8a34e2765f226f	1	a932f8dbdaf8a17779ab2ed5886f906b
20260807175359	bind_case_uploads_to_intake_spine	11a78b3508f674065a3d5bf26d2bdb3f	1	446f3f64f11dd230411c46eefe41fc85
20260807204521	generic_intake_layer_execution_receipts_v2	7926b0d4e7c88d5ca5a4b6e9638bba81	1	44499920133f27fbaac1827b3b3b46d5
20260807205321	intake_layer_execution_cross_runtime_proof_v3	2f27816d3ec3703421d273535990a57a	1	ab84891fb2f688b123cc310f49011ea8
20260808200840	repair_provenance_batch_alert_runtime	6a98790078b5e3cff944ea8e29ded438	1	f2810b981b235666f3ae84d663ac4b8e
20260808231628	promote_live_upload_intake_authority	9cd7d9a272e46b7cee56f95cb60ee65c	1	9cd7d9a272e46b7cee56f95cb60ee65c
20260809051313	invalidate_intake_projection_on_document_delete	656c2daf1771db73b617f48139755792	1	656c2daf1771db73b617f48139755792
20260809052815	restrict_document_delete_intake_invalidation_to_active	b7ebd8264c4a08ace11b5b04dd9638da	1	b7ebd8264c4a08ace11b5b04dd9638da
20260809054837	fence_intake_spine_execution_leases	52b054065593e2843cadab63d3d02fa7	1	52b054065593e2843cadab63d3d02fa7
20260809125105	register_declared_intake_context	ccfe5f53e67fccfbcfff541b32b614d7	1	ccfe5f53e67fccfbcfff541b32b614d7
20260809135046	align_lighthouse_case_workflow_sequences	9744821048ef11306f45d3ef8203baf3	1	8f92db6cd2a5e0988d66d67bddf1929f
20260809153413	lock_sealed_intake_layer_runs	de1a29dd53d424fd4b3d877a4c18744b	10	0a5886dbf12b8b678156cc708bba4983
20260809154150	lock_sealed_intake_layer_runs	7ee89bb9e8aba0d83325eaf1b0482184	1	7ee89bb9e8aba0d83325eaf1b0482184
20260810073809	fix_registry_resources_unified_epoch_millis	42d11c78ba080a841e63e68616054e48	1	42d11c78ba080a841e63e68616054e48
20260810104207	sais_source_preserving_import_foundation	c32be58a327a0df30c697230e151256c	1	604b733409ca30f137be4b649729dd25
20260811125055	atlas_stream_runtime_projection	9b0f60716edf1409905d4c73f79dc328	1	26e2fc5755e9d270d3c65fe7a20e348f
20260811135000	atlas_stream_runtime_projection	effd0d914fa613793fd2264744c58447	6	b8cbe5bb4a3a79df2dc203535f451567
20260811161132	live_data_signal_semantic_currentness	c5b38d2d662922008779c79871728322	1	9d8db9adeb04e6995e2668f405d143f7
20260811204240	fresh_corpus_reconciliation_v1	da6ccf88ca1d2f5da045aac2a0d9989e	1	66f7405f2b5ae9a78586ed372c7bc104
20260811204938	fresh_corpus_rebuild_artifact_receipts_v1	c597b0ce8557556a3cc144154f222014	1	09ba539047a39e57a4cbaa1cc53f7ade
20260811212151	fresh_corpus_resource_quality_gate_v1	a17b3230d3f9417c9c883853e7d7153e	1	d835c04334cc3544fa262f718fe13ac4
20260811212450	fresh_corpus_resource_identity_rebuild_v1	a423383d5e8d4b995215b7aff1428307	1	dccebee5417ef720f218bbcd1d7229d8
20260811212518	fresh_corpus_resource_quality_hardening_view_v1	632a8aed1af2184d7e2d04b9e74e6d05	1	ec1fa329cd23bb1b100aeb6f9bfbcbe3
20260811214134	fresh_resource_snapshot_v1	6441ad5b69afd62f99373996c69bb5f8	1	48aa46a1b2f07b24e20f093f74d854ba
20260811215122	fresh_resource_semantic_quality_v1	91cebfa12e47c4c041c23a7bd416b314	1	0209e1d13673b18c07e6f2939dac20b6
20260811220007	fresh_resource_identity_normalization_v2	6f6f0f1cccb35d0957a78db7e5d9c420	1	021be1f6bae6153ede09d57fab206083
20260811220540	fresh_resource_identity_snapshot_v2_1	cf57f81c5dd65d125566e94a5f59806c	1	1490439adc56aba364e302eadba51249
20260811220854	fresh_resource_contact_quality_v3	bb7584613f265da041ffbebfb5c3aa96	1	68495f0a5478b693bc31bc40bb4e6484
20260811221235	fresh_resource_phone_key_and_field_projection_v4	54f57b611420b372a35e3f49737a48b5	1	9c303fb7b88b37168410a322c5f4e6db
20260812044452	fresh_corpus_atomic_record_substrate	8f4755dcc0e8f227babc78994074cff5	1	8f4755dcc0e8f227babc78994074cff5
20260812084726	live_data_signal_semantic_currentness_review_fixes	27937d4bd3d49d722542eaf739d3e1ec	1	ad3109bdd1aae4db08f243804dc3314a
20260815063127	lighthouse_prism_problem_handoff	67c4eab7e5cdde6b96b6553c566492bb	1	de0726ba28a26892bd91b28ee7361a6b
20260815071015	fresh_resource_address_projection_v2	e977b2ad366923fe0ae62ed60285b7ca	1	fbd90da3bf1e273d69fe268bd38cbff2
20260815071636	fresh_resource_source_address_preservation_v3	d07c82d2ad012d34bd0faca2a4a66489	1	993cb64472634dd7eb5f5909c939cdbd
20260815071755	governed_resource_publication_gate_v1	e3e4e5ee62c3f22e02e2d216b09be23e	1	9918860876f49c2ca2a74bebc2492cca
20260815072854	legislative_version_queue_state_monotonicity	0e5130f87e0aa0518e8748e382bc85fc	1	0e5130f87e0aa0518e8748e382bc85fc
20260815073018	resource_quality_candidate_projection_index	e80c6abfcfbac29e418b98090bb7b5a7	1	e80c6abfcfbac29e418b98090bb7b5a7
20260815073049	fresh_corpus_continuous_manifest_v2	7aeb664ac50df5317288c7f5c39a2eff	1	7aeb664ac50df5317288c7f5c39a2eff
20260815073800	fresh_resource_single_pass_address_snapshot_v4	dcba56bdb13bcc50e650d9afc87cd5df	1	dcba56bdb13bcc50e650d9afc87cd5df
20260815073854	legislative_version_queue_priority_monotonicity	d5a1232e471c1f669453b525d7c6472c	1	d5a1232e471c1f669453b525d7c6472c
20260815074155	deprecate_multipass_address_snapshot_builders	b9e15019996116b75dcd44cbb00d719a	1	b9e15019996116b75dcd44cbb00d719a
20260815075742	expand_jurisdiction_alias_normalization	73c020a098c920605b1751782c7582e8	1	1015a34f1ddb21bcf45dc0100c64f3db
20260815075823	create_lighthouse_resource_catalog_v1	fcd92ea1383b12880e3e9d977224f74b	1	378c94926450966853892feeb229bcb5
20260815075843	create_lighthouse_resource_catalog_search_v1	4c8928c3cd73a6ffad5ff8569ff0d382	1	9b7d5f4b6dbac65d36166e4680c36e9e
20260815075912	create_lighthouse_did_you_know_candidates_v1	4a9d62da0fb10e108816c567eb88c3b6	1	312750762e824a61940ca83fc46569b6
20260815075944	create_findings_case_coverage_v1	2d46d58ad097e3354c6a251c22580c1f	1	170522d9d4899dafcaf4e598fb93de28
20260815080003	create_lighthouse_filing_catalog_v1	9f5299de89b40453b6d3ef63201747fc	1	8728927f01f0634e0988e760477e3c8a
20260815080031	create_lighthouse_signal_catalog_v1	95d27be3e4207a042dad50ce82e35297	1	930d0d4f794144b264ec649d92e51341
20260815080716	converge_registry_resource_search_v1	dd178b18eedb4cabb2f769213752b1ed	1	2bb9273cd1f9984f4a8547cc6a037598
20260815081109	create_lighthouse_legal_catalog_v1	512ae93a4ea7175c53316af4cd1f508f	1	8deb28a244a2605674047d766b839d27
20260815081143	create_lighthouse_case_surface_status_v1	6b0c692e85f5b4d9fe0a2c52d08a5362	1	90efabeb7743ce797ef6fc2f550b52e7
20260815083538	fresh_corpus_identity_projection_index	3698542a5fe3ac9be1c9e99e0bbe3775	1	19432878e97cc52f5f16b2592d8f5b4d
20260815091332	live_data_signal_entity_aware_semantic_identity_v2	84fe97a8353d9daf6be9f07ca025acef	1	0109577a7bfa0de67946f4a93e1506e3
20260815092436	live_data_signal_retirement_receipts	b031dccb5ff2860c36b764727d2a9071	1	9ff334a3e3ee96419deaf9737cdb4a5d
20260815093542	live_data_signal_retirement_receipt_idempotency_fix	5132e04935a1d8b85adabad2fa6e09cf	1	60ffa8f37a8138857a9045265a979efb
20260815093646	live_data_signal_retirement_conflict_constraint_fix	0b722c208d086fbca0cb098b9560dda4	1	8dbf084d2380cfeb59b54587295a86d1
20260815110622	prism_rosetta_v23_generation	80bf35c0c8808329ab2a21632fbc3e0b	1	80bf35c0c8808329ab2a21632fbc3e0b
20260815194348	civic_genome_rosetta_generation_upgrade_queue	120c99460264fbff9201eb4fce952b97	1	bed01ef660c4922e9140b5825450de73
20260815195748	civic_genome_rosetta_generation_convergence_v1	3a5d039885f4679235175e5cc3e914f4	1	a06f2f325a89a424226c0737f0d6f03c
20260816002307	civic_genome_rosetta_generation_target_v1	ac5764565bcaa6e5728b7dc5fb9f995e	1	8dc6728b0fb54cc4de0390b263d952e5
20260816002920	civic_genome_rosetta_generation_upgrade_manifest_identity_v1	ad5c43623dbd2d96b9674ebdfe42ba2a	1	f1d879b84bf0c5fcc847088681e4217f
20260816004428	civic_genome_rosetta_target_supersession_v1	b75e4dfd4c9a514685518b1e9c8f834e	1	e47fafd06625983cba28819970648fa0
20260816040624	civic_genome_rosetta_structural_representation_evidence	a314444baa67cbe57e9d648750288cd1	1	9e61fac97c29c782e629462d5bf5c4e6
20260816042731	civic_genome_rosetta_generation_target_fence_v2	beea61274fd32256e2c88d8042e9e275	1	04a7460c8caf0b88e96ebf0484d2515c
20260816042900	civic_genome_rosetta_generation_transaction_fence_v2	d414066b7425df1e43f4e1e73caa337b	1	f5303ef0a9bf8ca180abdd5b125bc9d9
20260816063214	civic_object_visibility_reconciliation_v1	05b930359294ee16b5ef70b3483ad75d	1	5e8fb0497793705494599ad95fcdb279
20260816063756	sais_typed_object_projection_and_doc27_capacity_v1	7627dc325b9c04d8c0a1967564c3bc50	1	7851b4f0e794cdfb9b79518eca9981d5
20260816064133	type_sais_resource_catalog_arm_v1	081b126430b478ba3a14fffe669a4759	1	71a5a76c54534bc346cf5a2eeace84dc
20260816083428	civic_object_field_recovery_and_canonical_resource_v2	c8d9e792c9a98941651fa95ca919b7bf	1	c9e0f5e3ca31e525d05d49a31a6cbaae
20260816091600	security_safe_surface_hardening_v1	d2ed46a7566497158a9fe51b543aeec7	1	020f41c8ad7c83d24a0187558fefc959
20260816091700	security_rls_and_invoker_hardening_v2	51d208125fe45838375bbfb633a8df14	1	b2aae5d3f387d153b94febf0d789cea1
20260816091727	rollback_security_rls_and_invoker_hardening_v2	1986b277310c37cb4427c9859ba76916	1	bb863458545c025c6ab1331220a0adad
20260816091905	security_preserve_reads_with_rls_v3	bf6f32f72240f8fbe3d67b1516e8b9ba	1	f332792877d724f6eca80b7ecd6ad038
20260816093707	materialize_civic_object_reconciliation_ledger_v1	fa548b6d4c9948435c81ecf548aa54a8	1	6a9499faa6250c6b18c658a430fa3485
20260816095052	reconciled_resource_quality_spine_v5	64fbd84f97f5edd4644572ce8a52602e	1	0b4adf593e71ecca71717441608df1d2
20260816095952	whole_corpus_civic_object_pull_through_v1	6af1e6de5d98bf95f1c6779c63f3dcdd	1	db76875f5a65ca115acc92125e4dc52b
20260816103729	resource_directory_whole_corpus_projection_v2	55e50b71ff93a79b83f5cc87d6cab7b9	1	a68941f35db19a6ab4db39e88ff49a11
20260816111545	anomaly_viewfinder_live_jurisdiction_projection_v1	8deae7dcaa50ad3fdbeec36c37edca8c	1	eb3a259d97dfe4aed05b9b6316bd30b7
20260816120146	resource_catalog_breadth_preserving_union_v2	6c468dab7aff5266e5c856626f2a2e13	1	6e96597ca263eb8cdba8c2879637b267
20260816120403	resource_directory_breadth_compatibility_projection_v3	868e35890445b3677d9be5d857cddd76	1	af1bfcc3691ff55bdd56a7fbb0d294f2
20260816125001	canonical_spine_current_civic_graph_v1	754d96effae340ce9b0546ff27a8659f	1	65a33643baa6a27d1bade5b89525ba6f
20260816161657	lighthouse_explicit_civic_relationship_graph_v2	4d41ab9383be91a7b73964bade252c68	1	abc5b2fc7a58ea6c8902dcc393c7f666
20260816162036	optimize_lighthouse_canonical_state_v2	9e7173c95d9c20c1d86236344cb8e135	1	e347619d54d711119d7d68fbd015eb07
20260816174809	optimize_current_civic_graph_relationship_joins	6d77e99a7c39ebbc1aba0397e09e6d53	1	2cf387b033d43e6a94c7003f4322112b
20260816174926	optimize_lighthouse_canonical_state_v2_single_pass	c4fcdc7a3fcd2ac693f643f1afac3398	1	5dde8ad3d924341350863ba02b44684d
20260817055837	governed_integrity_pattern_substrate	21a43d637fd50586825af7995a57af38	1	21a43d637fd50586825af7995a57af38
20260817060828	integrity_pattern_fk_indexes	51a28753e83e886403a009179613b6d6	1	51a28753e83e886403a009179613b6d6
20260817061525	integrity_pattern_deterministic_order	835ff3968005b0bae1431d5e3c6d6738	1	835ff3968005b0bae1431d5e3c6d6738
20260817072700	enforcement_intelligence_canonicalization	9684fc655d08751ec897387cc791ca25	1	9684fc655d08751ec897387cc791ca25
20260817154546	reviewed_source_overlay_lane	49743480dd82a301749d140b294b755e	1	75dabb6cb2da767b5d9733efc74f8fed
20260817160703	situation_action_binding_substrate	b4ae8574dfdd25b37399b0f11cff6c16	1	b4ae8574dfdd25b37399b0f11cff6c16
20260817162430	situation_action_security_indexes	9c4aff54031aa316f41e5cfa21662d50	1	9c4aff54031aa316f41e5cfa21662d50
20260817173050	action_route_binding_projection	9125f7290a7015a66710b2b8545fe5ff	1	9125f7290a7015a66710b2b8545fe5ff
20260817174546	reviewed_action_route_publication	7b9c84049fea668ba40dedc4e044eed0	1	7b9c84049fea668ba40dedc4e044eed0
20260817191243	resource_directory_publication_quarantine_v1	7c702ff4280e1777ecb5884e0f0d28bf	1	49542dcc0833251f4df0fced22e38311
20260817191723	universal_case_stabilization_options_v1	7b7c856edf1c842a48e50dd9046bd1a9	1	7afe0d04e2b81170f4b950b880596ec6
20260817192259	source_preserving_publication_resolution_ledger_v1	1094ff8d54939ff05e0325425cc70c86	1	4415ecc9915cd15aad193ff455713751
20260817192808	enforcement_intelligence_publication_quarantine_v1	81324b0cecbfa6b170529d0092e6026c	1	6eed7a0f2343f5c3ae639371618d6519
20260817193642	reviewed_source_supplement_substrate_v1	3c830944966e1eac40e404a589ca735a	1	3c830944966e1eac40e404a589ca735a
20260817194547	reviewed_source_supplement_alias_resolution_v1	4d5dd2c9ca2ff185d5f80fcc39202ace	1	4d5dd2c9ca2ff185d5f80fcc39202ace
20260817194711	knowledge_backbone_publication_quarantine_v1	f83c84965ee366495a566d98effb5547	1	f83c84965ee366495a566d98effb5547
20260817200029	reviewed_source_overlay_supersession_v1	6d738085e148484e62b47a87a3ebedc4	1	6d738085e148484e62b47a87a3ebedc4
20260817202453	reviewed_source_supplement_alias_semantics_v2	cfc8dd76e61ebc138b7b03cea4507ec8	1	cfc8dd76e61ebc138b7b03cea4507ec8
20260817202636	reviewed_source_supplement_doc20_types_v1	9530974bbe9dedaa83ac19fa62daaab0	1	9530974bbe9dedaa83ac19fa62daaab0
20260817203156	reviewed_action_resource_projection_hydration_v1	5aa3644a89928f6995646b867147b00a	1	5aa3644a89928f6995646b867147b00a
20260817203436	reviewed_overlay_civic_current_alignment_v1	b0eeb67e02afa9717193a3aa86c66e51	1	b0eeb67e02afa9717193a3aa86c66e51
20260817212153	jurisdiction_distinct_action_labels_v1	003dc91717cf3f64240b722bdf3fa9c3	1	003dc91717cf3f64240b722bdf3fa9c3
20260817212611	jurisdiction_distinct_action_labels_null_safety_v1	a68984bb9caaec05d419d1423243ba8f	1	a68984bb9caaec05d419d1423243ba8f
20260817213428	federal_master_reviewed_supplement_types_v1	d688087e8a6c0abd6eee45e7d8d2ad92	1	d688087e8a6c0abd6eee45e7d8d2ad92
20260817213649	claim_catalog_internal_substrate_v1	701fdad5f825e3cdabf78548112120a0	1	701fdad5f825e3cdabf78548112120a0
20260817214121	integrity_candidate_detail_projection_v1	9b47d686893fdcb4ff53bf804bc341e9	1	9b47d686893fdcb4ff53bf804bc341e9
20260817220238	case_reviewed_intake_selection_events_v1	067bce4826829ca626b5640a3eb749e7	1	067bce4826829ca626b5640a3eb749e7
20260817220307	sol_collision_reviewed_supplement_types_v1	f635b29ec1d3dc9b03688dad5650e804	1	f635b29ec1d3dc9b03688dad5650e804
20260817220354	benefits_cascade_reviewed_supplement_types_v1	ce0be83ce85fb38c6f4c6ca6becf51b9	1	ce0be83ce85fb38c6f4c6ca6becf51b9
20260817220520	case_reviewed_intake_selection_fk_indexes_v1	19ac5cf9d6fe58fad9ee1a7ebf5e0b3d	1	19ac5cf9d6fe58fad9ee1a7ebf5e0b3d
20260817220822	gap_playbook_reviewed_supplement_types_v1	14d7fbc0c1bd41f8120b6230fc504534	1	14d7fbc0c1bd41f8120b6230fc504534
20260817222215	unrecognized_tribes_reviewed_supplement_types_v1	f54809136788d46f33851191246833d5	1	f54809136788d46f33851191246833d5
20260817225015	bmgf_grant_award_internal_substrate_v1	1a7a37f3520f8e66e28fb1d42a55d116	1	1a7a37f3520f8e66e28fb1d42a55d116
20260818084145	prism_domain2_legal_pattern_pullthrough	345a30fa22b0d40d06bac1413929cd9a	1	d4be3fbe7d212d462581a271a8cd8816
20260818085239	domain2_current_prism_generation	11b58e205c018c996b509b45634fae18	1	660d04cf1afdbb579bf2cc679e818ffe
20260818205723	canonical_core_read_boundary	b62d32ae126d5dac9cba8325caf4c869	1	ae5198c42b5c4a9ab8bc8c25a86480cb
20260818235451	bind_pipeline_identity_to_intake_spine	316a15cde3ae92173435d9558505cb6d	1	b9a80ae8ed9ee7ff064158fd38c08184
20260819103927	civic_genome_rosetta_satisfied_upgrade_reconciliation_v1	a6e6e9a38a9c06e262a19bc716b47b52	1	c364374804b83d082bc3ab2794d266fe
20260819110102	civic_genome_rosetta_v22_terminal_recovery_sweep_v1	ab8db840bfc39f693b9befc593578323	1	3cb775d2b91f5ff8eda6248c93759ad6
20260819172042	civic_genome_authoritative_stage_rank_v2	141aeeeafabdaaca3345f14e977c244a	1	9df504b12b137f74f53b1f2896e5e551
20260820155755	civic_genome_prism_rosetta_stale_context_supersession_v1	c8b5c73482716082f48b1263529ab08a	1	c8b5c73482716082f48b1263529ab08a
20260821093902	lighthouse_private_surface_containment_v1	fb2f0112cc70960b6254620dfae9d425	1	f375e097c9a1ce952084ec7c61efd92f
20260821093947	lighthouse_internal_operational_view_containment_v1	036182e673147d21d13eb59f5d1a1483	1	32f09f3be587c5cb8f64b5f066a15964
20260821123119	lighthouse_private_client_read_lockdown_v1	62858fb0b19ad193383ae90265b610d1	1	62858fb0b19ad193383ae90265b610d1
20260821123150	lighthouse_private_client_read_lockdown_policy_completion_v1	1aa15df19a3b9f6819c8757d1c8574ea	1	1aa15df19a3b9f6819c8757d1c8574ea
20260821132144	civic_genome_family_resolution_match_index_v1	4b0ed32c1c23db5df5fcaca76d8b5027	1	709b244544f43d29b52fb7b47dcc5111
20260821230907	signal_architecture_runtime_projection_truth	1895a10f67bdd9ead922da1833e2ddd7	1	72fe665e9509bfa10b328a0f9fbbce02
20260821233424	reconcile_signal_architecture_runtime_projection_truth	1895a10f67bdd9ead922da1833e2ddd7	1	72fe665e9509bfa10b328a0f9fbbce02
20260821234206	add_governed_intake_and_workflow_ui_projections_v1	4088d4199c7407475e730970e0120a03	1	3d91c0148c4dc53519ceea12d2111653
20260821234800	harden_intake_routing_verification_predicate_v1	e48cb4a70b7b3a2910918e827399fb29	1	b3a297659f714681184edec902f26d69
20260821235329	add_registry_quality_ui_projection_v1	72e8bd52a4e82b2b21ba65739090f1e1	1	828422a4098ad24e07d324899120c564
20260822000101	add_identity_unresolved_registry_quality_bucket_v1	d8a7eaaae83a3ec9d9bbf8b96643fbce	1	3e9970f9f99d1505ae43e354a309571e
20260822001325	harden_reviewed_route_user_routable_allowlist_v2	411ec7b9fd902441393ca0d482531abf	1	9813117c7e8856c0260c2422db02fb30
